,Date,ES,CL
0,6/19/2002,1019.5,25.31
1,6/20/2002,1007,25.53
2,6/21/2002,991.5,25.82
3,6/24/2002,997,26.47
4,6/25/2002,974.5,26.32
5,6/26/2002,974.75,26.76
6,6/27/2002,992,26.86
7,6/28/2002,990,26.86
8,7/1/2002,969.5,26.81
9,7/2/2002,947.5,26.77
10,7/3/2002,953.25,26.8
11,7/8/2002,978.25,26.07
12,7/9/2002,954,26.09
13,7/10/2002,919,26.77
14,7/11/2002,927,26.83
15,7/12/2002,917.25,27.48
16,7/15/2002,920.5,27.07
17,7/16/2002,903.25,27.75
18,7/17/2002,905,27.88
19,7/18/2002,875.5,27.57
20,7/19/2002,844,27.83
21,7/22/2002,819.75,26.6
22,7/23/2002,796.75,26.31
23,7/24/2002,844,26.87
24,7/25/2002,836.75,26.77
25,7/26/2002,853.75,26.54
26,7/29/2002,893.75,26.55
27,7/30/2002,905.5,27.36
28,7/31/2002,911.5,27.02
29,8/1/2002,884,26.47
30,8/2/2002,865,26.84
31,8/5/2002,834,26.58
32,8/6/2002,861,27.17
33,8/7/2002,876,26.5
34,8/8/2002,905.75,26.67
35,8/9/2002,907.75,26.86
36,8/12/2002,902.5,27.86
37,8/13/2002,885.25,27.9
38,8/14/2002,918,28.15
39,8/15/2002,930.5,29.06
40,8/16/2002,928,29.33
41,8/19/2002,949,29.84
42,8/20/2002,939.75,30.11
43,8/21/2002,952.25,29.24
44,8/22/2002,961,28.84
45,8/23/2002,941,28.63
46,8/26/2002,947.5,29.28
47,8/27/2002,936.5,28.83
48,8/28/2002,916.5,28.34
49,8/29/2002,916,28.92
50,8/30/2002,916,28.98
51,9/3/2002,877.75,27.79
52,9/4/2002,889.75,28.27
53,9/5/2002,883.25,28.98
54,9/6/2002,894.5,29.61
55,9/9/2002,900.5,29.73
56,9/10/2002,911,29.73
57,9/11/2002,906,29.77
58,9/12/2002,889.25,28.85
59,9/13/2002,891,29.81
60,9/16/2002,893,29.67
61,9/17/2002,872.5,29.08
62,9/18/2002,863.75,29.48
63,9/19/2002,841.75,29.5
64,9/20/2002,846.25,29.61
65,9/23/2002,834.5,30.71
66,9/24/2002,820.75,30.77
67,9/25/2002,841.25,30.64
68,9/26/2002,854.5,30.41
69,9/27/2002,825.25,30.54
70,9/30/2002,815,30.45
71,10/1/2002,854,30.83
72,10/2/2002,830.5,30.49
73,10/3/2002,820.5,29.76
74,10/4/2002,805.75,29.62
75,10/7/2002,788.5,29.64
76,10/8/2002,801,29.48
77,10/9/2002,777.75,29.35
78,10/10/2002,803,28.97
79,10/11/2002,838.5,29.37
80,10/14/2002,841.5,30.03
81,10/15/2002,882.75,29.72
82,10/16/2002,862.25,29.47
83,10/17/2002,879,29.62
84,10/18/2002,883.25,29.6
85,10/21/2002,898.75,28.37
86,10/22/2002,891.5,27.92
87,10/23/2002,898.25,28.18
88,10/24/2002,880.5,28.2
89,10/25/2002,898.75,27.05
90,10/28/2002,891.75,27.29
91,10/29/2002,881.5,26.86
92,10/30/2002,889.75,26.81
93,10/31/2002,885.5,27.22
94,11/1/2002,898.5,27.13
95,11/4/2002,907.5,26.95
96,11/5/2002,914,26.14
97,11/6/2002,925.75,25.77
98,11/7/2002,902.5,25.38
99,11/8/2002,891.5,25.78
100,11/11/2002,877.75,25.94
101,11/12/2002,884.75,25.9
102,11/13/2002,885.75,25.19
103,11/14/2002,902.5,25.29
104,11/15/2002,909,25.51
105,11/18/2002,900,26.71
106,11/19/2002,898,26.42
107,11/20/2002,918.75,26.98
108,11/21/2002,935.5,26.8
109,11/22/2002,928.75,26.76
110,11/25/2002,929.75,26.11
111,11/26/2002,911.5,26.4
112,11/27/2002,938,26.89
113,12/2/2002,935.25,27.24
114,12/3/2002,923.75,27.3
115,12/4/2002,919,26.71
116,12/5/2002,908.5,27.29
117,12/6/2002,913.75,26.93
118,12/9/2002,889.5,27.2
119,12/10/2002,902,27.74
120,12/11/2002,902.25,27.4
121,12/12/2002,902,28.01
122,12/13/2002,887.5,28.44
123,12/16/2002,910.25,30.1
124,12/17/2002,902.75,30.1
125,12/18/2002,892.25,30.44
126,12/19/2002,886,30.56
127,12/20/2002,891.25,30.1
128,12/23/2002,897,31.75
129,12/24/2002,891.5,31.97
130,12/26/2002,890.75,32.49
131,12/27/2002,871.75,32.72
132,12/30/2002,877.5,31.37
133,12/31/2002,879,31.2
134,1/2/2003,907.5,31.85
135,1/3/2003,910,33.08
136,1/6/2003,926.5,32.1
137,1/7/2003,923.75,31.08
138,1/8/2003,910,30.56
139,1/9/2003,924.75,31.99
140,1/10/2003,926.5,31.68
141,1/13/2003,926.5,32.26
142,1/14/2003,929.25,32.37
143,1/15/2003,921,33.2
144,1/16/2003,916.5,33.66
145,1/17/2003,903,33.91
146,1/21/2003,888.5,34.61
147,1/22/2003,877.5,32.85
148,1/23/2003,883,32.25
149,1/24/2003,860.25,33.28
150,1/27/2003,847.25,32.29
151,1/28/2003,854.5,32.67
152,1/29/2003,860.75,33.63
153,1/30/2003,840,33.85
154,1/31/2003,854.75,33.51
155,2/3/2003,858.5,32.76
156,2/4/2003,849.25,33.58
157,2/5/2003,844.5,33.93
158,2/6/2003,840.5,34.16
159,2/7/2003,830.5,35.12
160,2/10/2003,836,34.48
161,2/11/2003,829.75,35.44
162,2/12/2003,816.75,35.77
163,2/13/2003,819,36.36
164,2/14/2003,837,36.8
165,2/18/2003,851.5,36.96
166,2/19/2003,846.75,37.16
167,2/20/2003,838.75,36.79
168,2/21/2003,847.25,35.58
169,2/24/2003,832.5,36.48
170,2/25/2003,839.75,36.06
171,2/26/2003,827.75,37.7
172,2/27/2003,838.25,37.2
173,2/28/2003,841,36.6
174,3/3/2003,835.5,35.88
175,3/4/2003,822.25,36.89
176,3/5/2003,829.5,36.69
177,3/6/2003,821.75,37
178,3/7/2003,828.5,37.78
179,3/10/2003,807.75,37.27
180,3/11/2003,800.25,36.72
181,3/12/2003,805.75,37.83
182,3/13/2003,833.25,36.01
183,3/14/2003,834.25,35.38
184,3/17/2003,862,34.93
185,3/18/2003,867.25,31.67
186,3/19/2003,873.5,29.88
187,3/20/2003,875.75,28.61
188,3/21/2003,887.25,26.91
189,3/24/2003,863.5,28.66
190,3/25/2003,872.25,27.97
191,3/26/2003,868,28.63
192,3/27/2003,867.5,30.37
193,3/28/2003,863,30.16
194,3/31/2003,847,31.04
195,4/1/2003,856.75,29.78
196,4/2/2003,877.25,28.56
197,4/3/2003,873.25,28.97
198,4/4/2003,878.5,28.62
199,4/7/2003,877,27.96
200,4/8/2003,878.25,28
201,4/9/2003,866.75,28.85
202,4/10/2003,871.75,27.46
203,4/11/2003,868.25,28.14
204,4/14/2003,886,28.63
205,4/15/2003,893.75,29.29
206,4/16/2003,878.75,29.18
207,4/17/2003,891.25,30.55
208,4/21/2003,893,30.87
209,4/22/2003,909.5,29.91
210,4/23/2003,917.5,26.65
211,4/24/2003,909.75,26.64
212,4/25/2003,898.5,26.26
213,4/28/2003,913.5,25.49
214,4/29/2003,916,25.24
215,4/30/2003,916,25.8
216,5/1/2003,915,26.03
217,5/2/2003,927.5,25.67
218,5/5/2003,926.25,26.49
219,5/6/2003,934.75,25.72
220,5/7/2003,929.5,26.23
221,5/8/2003,920.5,26.98
222,5/9/2003,932.25,27.72
223,5/12/2003,944.25,27.35
224,5/13/2003,942.75,28.5
225,5/14/2003,940.25,29.17
226,5/15/2003,946.25,28.74
227,5/16/2003,944.25,29.14
228,5/19/2003,922.5,28.83
229,5/20/2003,919.25,29.28
230,5/21/2003,922,28.6
231,5/22/2003,930.75,28.85
232,5/23/2003,932.25,29.16
233,5/27/2003,949.5,29.35
234,5/28/2003,952,28.58
235,5/29/2003,949.25,29.1
236,5/30/2003,963.25,29.56
237,6/2/2003,968.25,30.71
238,6/3/2003,972.25,30.67
239,6/4/2003,986.25,30.05
240,6/5/2003,990.75,30.74
241,6/6/2003,987.75,31.28
242,6/9/2003,977,31.45
243,6/10/2003,986.75,31.73
244,6/11/2003,997.25,32.36
245,6/12/2003,1000.5,31.51
246,6/13/2003,989.75,30.65
247,6/16/2003,1010.5,31.18
248,6/17/2003,1010.75,31.07
249,6/18/2003,1009.5,30.36
250,6/19/2003,995.25,29.96
251,6/20/2003,1001.5,30.82
252,6/23/2003,981,29.17
253,6/24/2003,981.5,28.78
254,6/25/2003,972,29.95
255,6/26/2003,983.5,29.01
256,6/27/2003,973.25,29.27
257,6/30/2003,973.25,30.19
258,7/1/2003,981.25,30.4
259,7/2/2003,993,30.15
260,7/3/2003,982.5,30.42
261,7/7/2003,1002.5,30.13
262,7/8/2003,1007.5,30.22
263,7/9/2003,1001,30.88
264,7/10/2003,988.75,31.06
265,7/11/2003,997.25,31.28
266,7/14/2003,1002.5,31.27
267,7/15/2003,1001,31.62
268,7/16/2003,995,31.05
269,7/17/2003,980.75,31.41
270,7/18/2003,990.5,31.96
271,7/21/2003,978,31.78
272,7/22/2003,986.75,30.19
273,7/23/2003,987.5,29.67
274,7/24/2003,980.25,30.22
275,7/25/2003,996.75,30.17
276,7/28/2003,994,30.11
277,7/29/2003,989,30.24
278,7/30/2003,986.5,30.68
279,7/31/2003,989.25,30.54
280,8/1/2003,979.5,32.31
281,8/4/2003,980.25,31.84
282,8/5/2003,959.5,32.22
283,8/6/2003,965,31.7
284,8/7/2003,974.5,32.39
285,8/8/2003,978,32.18
286,8/11/2003,981.25,32.01
287,8/12/2003,990,31.92
288,8/13/2003,984.75,30.78
289,8/14/2003,987.75,31.09
290,8/15/2003,990.5,31.05
291,8/18/2003,998.75,30.89
292,8/19/2003,1003,30.7
293,8/20/2003,999,30.95
294,8/21/2003,1002,31.88
295,8/22/2003,992.5,31.84
296,8/25/2003,993.75,31.56
297,8/26/2003,995.5,31.95
298,8/27/2003,995.75,31.21
299,8/28/2003,1001.25,31.5
300,8/29/2003,1007.75,31.57
301,9/2/2003,1022,29.41
302,9/3/2003,1027,29.49
303,9/4/2003,1028.25,28.98
304,9/5/2003,1022.25,28.88
305,9/8/2003,1030.5,28.85
306,9/9/2003,1024,29.18
307,9/10/2003,1013.5,29.35
308,9/11/2003,1016.75,28.82
309,9/12/2003,1018,28.27
310,9/15/2003,1014.5,28.14
311,9/16/2003,1029.5,27.56
312,9/17/2003,1027.25,27.03
313,9/18/2003,1039.25,27.17
314,9/19/2003,1039.75,27.03
315,9/22/2003,1021.25,26.96
316,9/23/2003,1025.5,27.13
317,9/24/2003,1007.25,28.24
318,9/25/2003,997.75,28.29
319,9/26/2003,994.5,28.16
320,9/29/2003,1004.25,28.4
321,9/30/2003,994,29.2
322,10/1/2003,1016.5,29.39
323,10/2/2003,1019.5,29.84
324,10/3/2003,1028.5,30.4
325,10/6/2003,1033.5,30.47
326,10/7/2003,1037.25,30.41
327,10/8/2003,1035,29.81
328,10/9/2003,1038.5,31.01
329,10/10/2003,1040.5,31.97
330,10/13/2003,1044.5,31.95
331,10/14/2003,1047.5,31.82
332,10/15/2003,1044.5,31.77
333,10/16/2003,1049.25,31.54
334,10/17/2003,1037.75,30.68
335,10/20/2003,1045.25,30.35
336,10/21/2003,1043.5,30.18
337,10/22/2003,1030.5,29.92
338,10/23/2003,1028.5,30.3
339,10/24/2003,1030,30.16
340,10/27/2003,1030.75,29.92
341,10/28/2003,1044.75,29.56
342,10/29/2003,1046.25,28.91
343,10/30/2003,1048.5,28.47
344,10/31/2003,1049.5,29.11
345,11/3/2003,1054.25,28.9
346,11/4/2003,1052.25,28.75
347,11/5/2003,1053.5,30.3
348,11/6/2003,1058.5,30.26
349,11/7/2003,1050.5,30.85
350,11/10/2003,1046.25,30.88
351,11/11/2003,1045.75,31.15
352,11/12/2003,1057,31.33
353,11/13/2003,1058,31.9
354,11/14/2003,1049,32.37
355,11/17/2003,1043.5,31.73
356,11/18/2003,1032.75,33.28
357,11/19/2003,1041,32.92
358,11/20/2003,1032,32.86
359,11/21/2003,1036.25,31.61
360,11/24/2003,1049.5,29.74
361,11/25/2003,1053.25,29.77
362,11/26/2003,1056.75,30.41
363,12/1/2003,1069,29.95
364,12/2/2003,1067,30.78
365,12/3/2003,1065,31.1
366,12/4/2003,1069.5,31.26
367,12/5/2003,1062.25,30.73
368,12/8/2003,1069,32.1
369,12/9/2003,1060.5,31.76
370,12/10/2003,1060.75,31.88
371,12/11/2003,1072.25,31.85
372,12/12/2003,1074,33.04
373,12/15/2003,1068.75,33.18
374,12/16/2003,1075,32.89
375,12/17/2003,1077.5,33.35
376,12/18/2003,1090.25,33.71
377,12/19/2003,1091.75,33.02
378,12/22/2003,1092.75,31.87
379,12/23/2003,1093.5,31.95
380,12/24/2003,1093,32.86
381,12/29/2003,1107.75,32.4
382,12/30/2003,1107.75,32.79
383,12/31/2003,1110.5,32.52
384,1/5/2004,1120,33.78
385,1/6/2004,1122,33.7
386,1/7/2004,1125.5,33.62
387,1/8/2004,1129.5,33.98
388,1/9/2004,1120,34.31
389,1/12/2004,1128.25,34.72
390,1/13/2004,1121.25,34.43
391,1/14/2004,1131.25,34.5
392,1/15/2004,1133.25,33.44
393,1/16/2004,1138,35.07
394,1/20/2004,1137.5,36.2
395,1/21/2004,1146,34.58
396,1/22/2004,1144,34.93
397,1/23/2004,1140.25,34.94
398,1/26/2004,1154.25,34.47
399,1/27/2004,1142.5,34.12
400,1/28/2004,1129.25,33.62
401,1/29/2004,1130.25,32.81
402,1/30/2004,1130,33.05
403,2/2/2004,1134.5,34.98
404,2/3/2004,1133,34.1
405,2/4/2004,1124,33.1
406,2/5/2004,1126.5,33.08
407,2/6/2004,1139,32.48
408,2/9/2004,1140,32.83
409,2/10/2004,1143.25,33.87
410,2/11/2004,1155.25,34
411,2/12/2004,1151,33.98
412,2/13/2004,1145.75,34.56
413,2/17/2004,1156.5,35.19
414,2/18/2004,1151.25,35.45
415,2/19/2004,1147.25,36
416,2/20/2004,1143.75,35.6
417,2/23/2004,1140,34.35
418,2/24/2004,1138.5,34.58
419,2/25/2004,1143,35.68
420,2/26/2004,1143.25,35.51
421,2/27/2004,1144.5,36.16
422,3/1/2004,1155.5,36.86
423,3/2/2004,1149,36.66
424,3/3/2004,1150.75,35.8
425,3/4/2004,1154.25,36.64
426,3/5/2004,1157.75,37.26
427,3/8/2004,1144,36.57
428,3/9/2004,1139.5,36.28
429,3/10/2004,1120.25,36.1
430,3/11/2004,1105.5,36.78
431,3/12/2004,1119.25,36.19
432,3/15/2004,1106.25,37.44
433,3/16/2004,1111.5,37.48
434,3/17/2004,1123.75,38.18
435,3/18/2004,1124.25,37.93
436,3/19/2004,1120.25,38.08
437,3/22/2004,1093.25,37.11
438,3/23/2004,1091.25,37.45
439,3/24/2004,1091.5,37.01
440,3/25/2004,1106,35.51
441,3/26/2004,1106,35.73
442,3/29/2004,1121.75,35.45
443,3/30/2004,1126,36.25
444,3/31/2004,1125,35.76
445,4/1/2004,1133.5,34.27
446,4/2/2004,1142,34.39
447,4/5/2004,1148.25,34.38
448,4/6/2004,1144.75,34.97
449,4/7/2004,1142.25,36.15
450,4/8/2004,1139.5,37.14
451,4/12/2004,1144,37.84
452,4/13/2004,1128.25,37.21
453,4/14/2004,1129.75,36.72
454,4/15/2004,1125,37.57
455,4/16/2004,1134,37.74
456,4/19/2004,1133.75,37.42
457,4/20/2004,1114.5,37.6
458,4/21/2004,1122.5,35.73
459,4/22/2004,1136.75,36.71
460,4/23/2004,1139.5,36.46
461,4/26/2004,1138,36.97
462,4/27/2004,1138,37.53
463,4/28/2004,1123.5,37.46
464,4/29/2004,1114,37.31
465,4/30/2004,1106,37.38
466,5/3/2004,1116,38.21
467,5/4/2004,1115.5,38.98
468,5/5/2004,1122,39.57
469,5/6/2004,1113,39.37
470,5/7/2004,1095.5,39.93
471,5/10/2004,1083.5,38.93
472,5/11/2004,1092.25,40.06
473,5/12/2004,1098.75,40.77
474,5/13/2004,1093.75,41.08
475,5/14/2004,1094.75,41.38
476,5/17/2004,1085.5,41.55
477,5/18/2004,1090.25,40.54
478,5/19/2004,1086.75,41.5
479,5/20/2004,1090.5,40.92
480,5/21/2004,1092.5,39.93
481,5/24/2004,1096.5,41.72
482,5/25/2004,1112.5,41.14
483,5/26/2004,1116,40.7
484,5/27/2004,1122.75,39.44
485,5/28/2004,1120.25,39.88
486,6/1/2004,1121.25,42.33
487,6/2/2004,1125.5,39.96
488,6/3/2004,1115,39.28
489,6/4/2004,1123.25,38.49
490,6/7/2004,1140.25,38.66
491,6/8/2004,1142,37.28
492,6/9/2004,1131.5,37.54
493,6/10/2004,1136.5,38.45
494,6/14/2004,1125.5,37.59
495,6/15/2004,1134,37.19
496,6/16/2004,1133,37.32
497,6/17/2004,1131.75,38.46
498,6/18/2004,1129.75,38.75
499,6/21/2004,1129.25,37.63
500,6/22/2004,1135,38.11
501,6/23/2004,1144,37.57
502,6/24/2004,1141.25,37.93
503,6/25/2004,1135.25,37.55
504,6/28/2004,1131.75,36.24
505,6/29/2004,1135.75,35.66
506,6/30/2004,1140.5,37.05
507,7/1/2004,1126.25,38.74
508,7/2/2004,1125.75,38.39
509,7/6/2004,1115,39.65
510,7/7/2004,1118,39.08
511,7/8/2004,1110.75,40.33
512,7/9/2004,1112.75,39.96
513,7/12/2004,1113.5,39.5
514,7/13/2004,1114.25,39.44
515,7/14/2004,1111.25,40.97
516,7/15/2004,1103.5,40.77
517,7/16/2004,1102.75,41.25
518,7/19/2004,1098.75,41.64
519,7/20/2004,1112,40.86
520,7/21/2004,1090.5,40.58
521,7/22/2004,1093.75,41.36
522,7/23/2004,1085.5,41.71
523,7/26/2004,1083,41.44
524,7/27/2004,1092.5,41.84
525,7/28/2004,1095.5,42.9
526,7/29/2004,1100.25,42.75
527,7/30/2004,1101,43.8
528,8/2/2004,1105.5,43.82
529,8/3/2004,1097.25,44.15
530,8/4/2004,1097,42.83
531,8/5/2004,1078.5,44.41
532,8/6/2004,1063.5,43.95
533,8/9/2004,1064.25,44.84
534,8/10/2004,1076.25,44.52
535,8/11/2004,1075.75,44.8
536,8/12/2004,1063.75,45.5
537,8/13/2004,1066.25,46.58
538,8/16/2004,1077.5,46.05
539,8/17/2004,1083,46.75
540,8/18/2004,1094.5,47.27
541,8/19/2004,1091.25,48.7
542,8/20/2004,1098.75,47.86
543,8/23/2004,1096.25,46.05
544,8/24/2004,1097.5,45.21
545,8/25/2004,1103.75,43.47
546,8/26/2004,1104.5,43.1
547,8/27/2004,1108.25,43.18
548,8/30/2004,1099,42.28
549,8/31/2004,1104,42.12
550,9/1/2004,1106.75,44
551,9/2/2004,1119.5,44.06
552,9/3/2004,1114.5,43.99
553,9/7/2004,1122.25,43.31
554,9/8/2004,1118.75,42.77
555,9/9/2004,1117.5,44.61
556,9/10/2004,1123.25,42.81
557,9/13/2004,1127.75,43.87
558,9/14/2004,1129.5,44.39
559,9/15/2004,1120.25,43.58
560,9/16/2004,1124,43.88
561,9/17/2004,1127,45.59
562,9/20/2004,1122.25,46.35
563,9/21/2004,1127.25,47.1
564,9/22/2004,1113,48.35
565,9/23/2004,1107.25,48.46
566,9/24/2004,1111.5,48.88
567,9/27/2004,1105.25,49.64
568,9/28/2004,1109.75,49.9
569,9/29/2004,1115.25,49.51
570,9/30/2004,1115,49.64
571,10/1/2004,1133.25,50.12
572,10/4/2004,1135.5,49.91
573,10/5/2004,1136.5,51.09
574,10/6/2004,1142.75,52.02
575,10/7/2004,1131.5,52.67
576,10/8/2004,1122,53.31
577,10/11/2004,1126,53.64
578,10/12/2004,1122.5,52.51
579,10/13/2004,1112.25,53.64
580,10/14/2004,1103,54.76
581,10/15/2004,1108.25,54.93
582,10/18/2004,1113,53.67
583,10/19/2004,1103.5,53.29
584,10/20/2004,1101.75,54.92
585,10/21/2004,1107.75,54.47
586,10/22/2004,1096,55.17
587,10/25/2004,1095.25,54.54
588,10/26/2004,1111.5,55.17
589,10/27/2004,1124.75,52.46
590,10/28/2004,1127.5,50.92
591,10/29/2004,1130.25,51.76
592,11/1/2004,1130.75,50.13
593,11/2/2004,1130.5,49.62
594,11/3/2004,1145,50.88
595,11/4/2004,1160.5,48.82
596,11/5/2004,1167.75,49.61
597,11/8/2004,1166.5,49.09
598,11/9/2004,1164.25,47.37
599,11/10/2004,1164.75,48.86
600,11/11/2004,1173.75,47.42
601,11/12/2004,1182.75,47.32
602,11/15/2004,1186,46.87
603,11/16/2004,1177.5,46.11
604,11/17/2004,1184.25,46.84
605,11/18/2004,1185,46.22
606,11/19/2004,1172.25,48.44
607,11/22/2004,1178,48.64
608,11/23/2004,1179.25,48.94
609,11/24/2004,1182,49.44
610,11/29/2004,1176,49.76
611,11/30/2004,1174,49.13
612,12/1/2004,1189.75,45.49
613,12/2/2004,1190.5,43.25
614,12/3/2004,1189.25,42.54
615,12/6/2004,1189.25,42.98
616,12/7/2004,1177.75,41.46
617,12/8/2004,1184,41.94
618,12/9/2004,1188.5,42.53
619,12/10/2004,1189.75,40.71
620,12/13/2004,1200.25,41.01
621,12/14/2004,1204,41.82
622,12/15/2004,1204.75,44.19
623,12/16/2004,1204.25,44.18
624,12/17/2004,1190.5,46.28
625,12/20/2004,1198.75,45.64
626,12/21/2004,1208,45.76
627,12/22/2004,1211,44.24
628,12/23/2004,1211.75,44.18
629,12/27/2004,1208.5,41.32
630,12/28/2004,1215.5,41.77
631,12/29/2004,1217,43.64
632,12/30/2004,1214.75,43.45
633,1/3/2005,1206.25,42.12
634,1/4/2005,1191,43.91
635,1/5/2005,1183.25,43.39
636,1/6/2005,1188.25,45.56
637,1/7/2005,1186.25,45.43
638,1/10/2005,1191.75,45.33
639,1/11/2005,1184,45.68
640,1/12/2005,1187.5,46.37
641,1/13/2005,1178,48.04
642,1/14/2005,1183.75,48.38
643,1/18/2005,1195.75,48.38
644,1/19/2005,1183.5,47.55
645,1/20/2005,1176.5,46.91
646,1/21/2005,1168.5,48.53
647,1/24/2005,1166.25,48.81
648,1/25/2005,1169.75,49.64
649,1/26/2005,1173.25,48.78
650,1/27/2005,1174.75,48.84
651,1/28/2005,1174.75,47.18
652,1/31/2005,1181.75,48.2
653,2/1/2005,1189.25,47.12
654,2/2/2005,1193.25,46.69
655,2/3/2005,1189.5,46.45
656,2/4/2005,1202,46.48
657,2/7/2005,1200.75,45.28
658,2/8/2005,1202.25,45.4
659,2/9/2005,1193,45.46
660,2/10/2005,1196.5,47.1
661,2/11/2005,1207,47.16
662,2/14/2005,1206.25,47.44
663,2/15/2005,1210.75,47.26
664,2/16/2005,1210.5,48.33
665,2/17/2005,1201,47.54
666,2/18/2005,1202.25,48.35
667,2/22/2005,1184.75,51.15
668,2/23/2005,1192.75,51.17
669,2/24/2005,1200.75,51.39
670,2/25/2005,1212,51.49
671,2/28/2005,1204,51.75
672,3/1/2005,1210,51.68
673,3/2/2005,1209.5,53.05
674,3/3/2005,1210,53.57
675,3/4/2005,1224.25,53.78
676,3/7/2005,1225.25,53.89
677,3/8/2005,1220.5,54.59
678,3/9/2005,1207,54.77
679,3/10/2005,1209.75,53.54
680,3/11/2005,1201,54.43
681,3/14/2005,1207.75,54.95
682,3/15/2005,1198.5,55.05
683,3/16/2005,1187.75,56.46
684,3/17/2005,1190,56.4
685,3/18/2005,1190.75,56.72
686,3/21/2005,1186.25,56.62
687,3/22/2005,1174.25,56.03
688,3/23/2005,1174.5,53.81
689,3/24/2005,1175.5,54.84
690,3/28/2005,1177.5,54.05
691,3/29/2005,1170,54.23
692,3/30/2005,1185.5,53.99
693,3/31/2005,1184,55.4
694,4/1/2005,1177.75,57.27
695,4/4/2005,1179.75,57.01
696,4/5/2005,1185.25,56.04
697,4/6/2005,1189.25,55.85
698,4/7/2005,1195.25,54.11
699,4/8/2005,1183.5,53.32
700,4/11/2005,1183.75,53.8
701,4/12/2005,1190,51.86
702,4/13/2005,1176,50.22
703,4/14/2005,1160.5,51.13
704,4/15/2005,1143.5,50.49
705,4/18/2005,1146.75,50.37
706,4/19/2005,1155.75,52.29
707,4/20/2005,1139.75,52.44
708,4/21/2005,1161.5,54.2
709,4/22/2005,1157.25,55.39
710,4/25/2005,1164,54.57
711,4/26/2005,1153.75,54.2
712,4/27/2005,1157.25,51.61
713,4/28/2005,1143,51.77
714,4/29/2005,1158.5,49.72
715,5/2/2005,1163.5,50.92
716,5/3/2005,1166,49.5
717,5/4/2005,1175.25,50.13
718,5/5/2005,1175,50.83
719,5/6/2005,1171.25,50.96
720,5/9/2005,1178.25,52.03
721,5/10/2005,1166.25,52.07
722,5/11/2005,1172.5,50.45
723,5/12/2005,1159.25,48.54
724,5/13/2005,1156.75,48.67
725,5/16/2005,1167,48.61
726,5/17/2005,1175.25,48.97
727,5/18/2005,1186.75,47.25
728,5/19/2005,1191.25,46.92
729,5/20/2005,1190.25,46.8
730,5/23/2005,1196.25,49.16
731,5/24/2005,1193.75,49.67
732,5/25/2005,1192.5,50.98
733,5/26/2005,1198,51.01
734,5/27/2005,1200.25,51.85
735,5/31/2005,1193,51.97
736,6/1/2005,1201.25,54.6
737,6/2/2005,1205.25,53.63
738,6/3/2005,1198.5,55.03
739,6/6/2005,1198,54.49
740,6/7/2005,1199,53.76
741,6/8/2005,1196,52.54
742,6/9/2005,1201,54.28
743,6/10/2005,1199,53.54
744,6/13/2005,1202.5,55.62
745,6/14/2005,1205,55
746,6/15/2005,1206.5,55.57
747,6/16/2005,1210.5,56.58
748,6/17/2005,1222.75,58.47
749,6/20/2005,1220,59.37
750,6/21/2005,1221,58.9
751,6/22/2005,1221,58.09
752,6/23/2005,1204,59.42
753,6/24/2005,1195.75,59.84
754,6/27/2005,1196.25,60.54
755,6/28/2005,1206.75,58.2
756,6/29/2005,1203,57.26
757,6/30/2005,1195.5,56.5
758,7/1/2005,1200,58.75
759,7/5/2005,1209,59.59
760,7/6/2005,1198.25,61.28
761,7/7/2005,1202.75,60.73
762,7/8/2005,1216.5,59.63
763,7/11/2005,1223.5,58.92
764,7/12/2005,1225.5,60.62
765,7/13/2005,1228,60.01
766,7/14/2005,1231.75,57.8
767,7/15/2005,1231.25,58.09
768,7/18/2005,1226.5,57.32
769,7/19/2005,1233.25,57.46
770,7/20/2005,1236.5,56.72
771,7/21/2005,1230,57.13
772,7/22/2005,1237,58.65
773,7/25/2005,1234,59
774,7/26/2005,1235,59.2
775,7/27/2005,1239.75,59.11
776,7/28/2005,1247,59.94
777,7/29/2005,1236.75,60.57
778,8/1/2005,1237.5,61.57
779,8/2/2005,1245,61.89
780,8/3/2005,1247.75,60.86
781,8/4/2005,1238,61.38
782,8/5/2005,1229.75,62.31
783,8/8/2005,1227.25,63.94
784,8/9/2005,1234.25,63.07
785,8/10/2005,1233.75,64.9
786,8/11/2005,1238.5,65.8
787,8/12/2005,1231,66.86
788,8/15/2005,1237.5,66.27
789,8/16/2005,1221.5,66.08
790,8/17/2005,1221.5,63.25
791,8/18/2005,1221,63.27
792,8/19/2005,1223.75,65.35
793,8/22/2005,1224,65.45
794,8/23/2005,1221.5,65.71
795,8/24/2005,1210,67.32
796,8/25/2005,1213.5,67.49
797,8/26/2005,1206,66.13
798,8/29/2005,1214.5,67.2
799,8/30/2005,1208.5,69.81
800,8/31/2005,1221.5,68.94
801,9/1/2005,1221.75,69.47
802,9/2/2005,1219.75,67.57
803,9/6/2005,1234.25,65.96
804,9/7/2005,1235.5,64.37
805,9/8/2005,1232,64.49
806,9/9/2005,1242,64.08
807,9/12/2005,1240.25,63.34
808,9/13/2005,1232.5,63.11
809,9/14/2005,1228.5,65.09
810,9/15/2005,1227.25,64.75
811,9/16/2005,1232.75,63
812,9/19/2005,1238,67.39
813,9/20/2005,1227.5,66.23
814,9/21/2005,1216,66.8
815,9/22/2005,1219.75,66.5
816,9/23/2005,1220.5,64.19
817,9/26/2005,1221.5,65.82
